,Open,High,Low,Close,Volume
2021-07-26 15:30:00-04:00,659.3150024414062,659.6439819335938,655.0,658.2899169921875,2050202
2021-07-26 16:00:00-04:00,657.62,678.44,656.0,671.18,0
2021-07-26 17:00:00-04:00,671.75,698.1203,632.7361,668.25,0
2021-07-26 18:00:00-04:00,668.56,669.0,662.73,663.9,0
2021-07-26 19:00:00-04:00,663.9,666.0,663.72,664.3,0
2021-07-27 04:00:00-04:00,667.49,670.0,660.61,666.39,0
2021-07-27 05:00:00-04:00,666.33,673.49,666.33,672.3,0
2021-07-27 06:00:00-04:00,672.3,674.43,671.17,672.03,0
2021-07-27 07:00:00-04:00,672.22,673.71,667.16,668.0,0
2021-07-27 08:00:00-04:00,667.74,672.5,657.62,665.0,0
2021-07-27 09:00:00-04:00,665.4,668.98,662.09,663.7999,0
2021-07-27 09:30:00-04:00,660.77001953125,666.5,637.4500732421875,643.35009765625,10263426
2021-07-27 10:30:00-04:00,643.469970703125,648.0,638.5999755859375,639.619873046875,4691345
2021-07-27 11:30:00-04:00,639.3499755859375,639.4500122070312,630.1099853515625,635.0599975585938,4731822
2021-07-27 12:30:00-04:00,634.9400024414062,635.280029296875,627.239990234375,629.02001953125,2970721
2021-07-27 13:30:00-04:00,628.98291015625,644.5,628.02001953125,641.75,4296480
2021-07-27 14:30:00-04:00,641.7000122070312,646.0,639.5999755859375,643.9976806640625,3186920
2021-07-27 15:30:00-04:00,644.030029296875,645.9799194335938,642.4099731445312,644.780029296875,1843268
2021-07-27 16:00:00-04:00,644.78,645.0,640.35,641.17,0
2021-07-27 17:00:00-04:00,641.11,672.78735,609.258,640.12,0
2021-07-27 18:00:00-04:00,640.1,641.0,639.5,640.9,0
2021-07-27 19:00:00-04:00,640.6,641.0,639.0,639.12,0
2021-07-28 04:00:00-04:00,644.78,646.48,642.01,646.47,0
2021-07-28 05:00:00-04:00,646.47,646.99,643.0,643.01,0
2021-07-28 06:00:00-04:00,643.62,645.8,641.75,643.26,0
2021-07-28 07:00:00-04:00,643.01,646.8,643.0,645.02,0
2021-07-28 08:00:00-04:00,645.3,646.54,643.05,645.05,0
2021-07-28 09:00:00-04:00,645.4,648.23,644.6414,645.5,0
2021-07-28 09:30:00-04:00,649.0,654.9699096679688,639.4000854492188,651.5900268554688,5632053
2021-07-28 10:30:00-04:00,652.0,653.02001953125,646.2800903320312,647.132080078125,2598127
2021-07-28 11:30:00-04:00,647.1799926757812,647.5399780273438,641.8300170898438,646.4000244140625,2080347
2021-07-28 12:30:00-04:00,646.4600219726562,648.8098754882812,643.780029296875,645.2999877929688,1409093
2021-07-28 13:30:00-04:00,645.0,646.739990234375,642.4500122070312,645.8900146484375,1314872
2021-07-28 14:30:00-04:00,646.0,648.1099853515625,643.2999877929688,647.989990234375,1366137
2021-07-28 15:30:00-04:00,647.900390625,649.9298706054688,646.1699829101562,646.969970703125,1167775
2021-07-28 16:00:00-04:00,646.98,648.2463,645.0,645.6,0
2021-07-28 17:00:00-04:00,645.6,688.727,600.365,645.24,0
2021-07-28 18:00:00-04:00,645.33,645.62,645.0,645.2,0
2021-07-28 19:00:00-04:00,645.2,646.0,644.53,646.0,0
2021-07-29 04:00:00-04:00,646.85,654.0,646.5,652.37,0
2021-07-29 05:00:00-04:00,652.4,654.9,650.65,652.49,0
2021-07-29 06:00:00-04:00,652.59,654.55,651.85,652.02,0
2021-07-29 07:00:00-04:00,652.02,653.85,648.21,648.87,0
2021-07-29 08:00:00-04:00,649.05,651.69,646.98,651.18,0
2021-07-29 09:00:00-04:00,651.0,651.49,648.24,649.09,0
2021-07-29 09:30:00-04:00,652.0,672.2100219726562,649.12060546875,672.2100219726562,7535670
2021-07-29 10:30:00-04:00,672.0300903320312,680.260009765625,669.530029296875,679.2899780273438,7173785
2021-07-29 11:30:00-04:00,679.260009765625,680.7999877929688,676.3101196289062,678.0,3474135
2021-07-29 12:30:00-04:00,678.0999755859375,678.918701171875,673.010009765625,676.6500244140625,2663001
2021-07-29 13:30:00-04:00,676.6599731445312,683.6900024414062,676.5,679.689208984375,3875090
2021-07-29 14:30:00-04:00,679.7000122070312,680.780029296875,676.6599731445312,676.7899169921875,1969385
2021-07-29 15:30:00-04:00,676.8699951171875,679.2999877929688,674.3400268554688,677.3599853515625,2342643
2021-07-29 16:00:00-04:00,677.36,678.35,653.3007,671.0,0
2021-07-29 17:00:00-04:00,671.115,711.7725,658.835,670.5,0
2021-07-29 18:00:00-04:00,670.5,672.0,670.1,670.67,0
2021-07-29 19:00:00-04:00,670.65,670.9,668.0,668.99,0
2021-07-30 04:00:00-04:00,665.07,670.63,662.55,668.75,0
2021-07-30 05:00:00-04:00,668.78,672.3,667.99,668.63,0
2021-07-30 06:00:00-04:00,668.91,673.5,668.37,672.39,0
2021-07-30 07:00:00-04:00,672.39,675.89,669.8,670.02,0
2021-07-30 08:00:00-04:00,670.18,677.35,669.0,670.5,0
2021-07-30 09:00:00-04:00,670.5,674.74,670.5,671.25,0
2021-07-30 09:30:00-04:00,673.010009765625,689.8900146484375,669.0,685.9000244140625,8374321
2021-07-30 10:30:00-04:00,685.9000244140625,692.8798828125,683.4199829101562,687.8699951171875,5083758
2021-07-30 11:30:00-04:00,687.7999877929688,694.1900024414062,687.4400024414062,693.1519775390625,3437921
2021-07-30 12:30:00-04:00,693.219970703125,697.530029296875,689.760009765625,692.1799926757812,3808892
2021-07-30 13:30:00-04:00,692.0800170898438,692.9299926757812,685.5,685.5499267578125,2301944
2021-07-30 14:30:00-04:00,685.4299926757812,686.22998046875,682.7899780273438,684.9000244140625,2764711
2021-07-30 15:30:00-04:00,684.760009765625,687.7899780273438,682.7509765625,687.5999755859375,2275004
2021-07-30 16:00:00-04:00,687.5976,687.94,643.87,687.22,0
2021-07-30 17:00:00-04:00,687.22,690.9426,686.9,687.65,0
2021-07-30 18:00:00-04:00,687.83,688.49,687.6,688.37,0
2021-07-30 19:00:00-04:00,688.12,688.75,687.15,687.6,0
2021-08-02 04:00:00-04:00,692.2,697.0,687.0,695.0,0
2021-08-02 05:00:00-04:00,695.2,698.0,694.0,696.93,0
2021-08-02 06:00:00-04:00,696.86,698.0,695.82,697.49,0
2021-08-02 07:00:00-04:00,697.17,697.59,694.0,696.4,0
2021-08-02 08:00:00-04:00,696.48,702.79,687.2,698.9,0
2021-08-02 09:00:00-04:00,698.9,704.74,698.31,703.075,0
2021-08-02 09:30:00-04:00,700.0,725.489990234375,698.4000244140625,722.4819946289062,12744554
2021-08-02 10:30:00-04:00,722.4456787109375,726.9400024414062,718.02001953125,720.0700073242188,5095428
2021-08-02 11:30:00-04:00,720.2000122070312,721.0,713.6500244140625,720.0399780273438,4011181
2021-08-02 12:30:00-04:00,720.0399780273438,723.3900146484375,714.5999755859375,715.7593994140625,2937020
2021-08-02 13:30:00-04:00,715.8599853515625,718.3499145507812,712.1400146484375,717.0800170898438,2361651
2021-08-02 14:30:00-04:00,717.10498046875,719.7999877929688,711.6799926757812,711.780029296875,2147237
2021-08-02 15:30:00-04:00,711.6599731445312,712.4995727539062,706.7999877929688,709.6599731445312,2909602
2021-08-02 16:00:00-04:00,709.66,716.01215,687.21,711.42,0
2021-08-02 17:00:00-04:00,711.74,726.875,690.1,713.27,0
2021-08-02 18:00:00-04:00,713.27,713.4,709.67,713.35,0
2021-08-02 19:00:00-04:00,713.35,715.0,713.0,715.0,0
2021-08-03 04:00:00-04:00,715.0,717.71,709.0,717.09,0
2021-08-03 05:00:00-04:00,717.1,718.0,712.21,713.41,0
2021-08-03 06:00:00-04:00,713.35,715.89,712.7,715.65,0
2021-08-03 07:00:00-04:00,715.5,718.0,715.0,716.15,0
2021-08-03 08:00:00-04:00,716.15,719.4,709.67,715.55,0
2021-08-03 09:00:00-04:00,715.22,719.98,709.67,719.0,0
2021-08-03 09:30:00-04:00,719.0,722.6500244140625,704.2100219726562,707.9299926757812,8432715
2021-08-03 10:30:00-04:00,708.0700073242188,708.280029296875,701.010009765625,702.8890991210938,3716386
2021-08-03 11:30:00-04:00,703.0999755859375,710.75,703.0999755859375,706.576904296875,2418930
2021-08-03 12:30:00-04:00,706.3900146484375,709.1998901367188,704.6300048828125,706.9000244140625,1665210
2021-08-03 13:30:00-04:00,707.0399780273438,711.989990234375,706.8699951171875,711.1710205078125,1957712
2021-08-03 14:30:00-04:00,711.1099853515625,712.5900268554688,708.5,708.9503173828125,1539670
2021-08-03 15:30:00-04:00,708.9349975585938,710.64990234375,708.1199951171875,709.8599853515625,1239240
2021-08-03 16:00:00-04:00,709.96,710.5021,709.15,710.0,0
2021-08-03 17:00:00-04:00,710.0,710.49,665.36926,710.2,0
2021-08-03 18:00:00-04:00,710.2,710.39,709.25,709.26,0
2021-08-03 19:00:00-04:00,709.26,709.66,705.08,707.0,0
2021-08-04 04:00:00-04:00,711.0,715.77,707.0,714.75,0
2021-08-04 05:00:00-04:00,714.5,715.49,714.5,714.7,0
2021-08-04 06:00:00-04:00,714.7,716.35,714.59,715.27,0
2021-08-04 07:00:00-04:00,715.27,717.0,712.0,713.76,0
2021-08-04 08:00:00-04:00,713.74,715.0,709.74,710.95,0
2021-08-04 09:00:00-04:00,710.88,711.5165,706.19,711.215,0
2021-08-04 09:30:00-04:00,711.0,718.030029296875,708.9299926757812,716.610107421875,4682445
2021-08-04 10:30:00-04:00,717.0,724.6199951171875,713.4500122070312,719.3825073242188,3983946
2021-08-04 11:30:00-04:00,719.4199829101562,719.7999877929688,712.0,713.1099853515625,2133612
2021-08-04 12:30:00-04:00,713.3048706054688,716.8599853515625,710.8300170898438,714.2100219726562,1599765
2021-08-04 13:30:00-04:00,714.2799072265625,714.7498779296875,710.02001953125,710.5422973632812,1083947
2021-08-04 14:30:00-04:00,710.4400024414062,712.5999755859375,708.9299926757812,711.2050170898438,1464314
2021-08-04 15:30:00-04:00,711.260009765625,711.7969970703125,710.2620849609375,710.9099731445312,916154
2021-08-04 16:00:00-04:00,710.74,716.8552,708.55,709.72,0
2021-08-04 17:00:00-04:00,709.5,710.92,674.4665,709.35,0
2021-08-04 18:00:00-04:00,709.9,710.75,709.5,710.73,0
2021-08-04 19:00:00-04:00,710.7,711.11,710.04,711.0,0
2021-08-05 04:00:00-04:00,711.0,713.99,710.35,713.0,0
2021-08-05 05:00:00-04:00,712.69,720.0,712.62,718.3,0
2021-08-05 06:00:00-04:00,718.39,720.77,717.0,717.0,0
2021-08-05 07:00:00-04:00,717.22,717.74,713.72,715.16,0
2021-08-05 08:00:00-04:00,715.2,717.78,710.92,717.55,0
2021-08-05 09:00:00-04:00,717.46,717.78,715.14,716.0,0
2021-08-05 09:30:00-04:00,716.0,719.6898803710938,711.4099731445312,714.5650024414062,3942067
2021-08-05 10:30:00-04:00,714.3900756835938,720.239990234375,714.2999877929688,718.5,2453409
2021-08-05 11:30:00-04:00,718.5399780273438,720.9498901367188,716.1998291015625,717.55859375,1537527
2021-08-05 12:30:00-04:00,717.6500244140625,718.139892578125,713.8599853515625,714.6300048828125,1313326
2021-08-05 13:30:00-04:00,714.6300048828125,715.6699829101562,713.2100219726562,714.2050170898438,1246175
2021-08-05 14:30:00-04:00,714.1300048828125,716.5598754882812,713.6300048828125,714.5999755859375,935516
2021-08-05 15:30:00-04:00,714.5599975585938,714.9600219726562,713.3599853515625,714.6300048828125,921255
2021-08-05 16:00:00-04:00,714.63,714.66,713.0,713.75,0
2021-08-05 17:00:00-04:00,713.75,714.63,665.34546,714.05,0
2021-08-05 18:00:00-04:00,714.15,714.33,714.0,714.13,0
2021-08-05 19:00:00-04:00,714.04,714.94,714.01,714.6,0
2021-08-06 04:00:00-04:00,714.77,715.51,714.0,715.5,0
2021-08-06 05:00:00-04:00,715.5,716.44,715.01,715.19,0
2021-08-06 06:00:00-04:00,715.12,715.97,714.33,714.5,0
2021-08-06 07:00:00-04:00,714.51,717.0,714.3,716.13,0
2021-08-06 08:00:00-04:00,716.3,717.0,714.6,715.58,0
2021-08-06 09:00:00-04:00,715.55,716.45,710.5,711.8,0
2021-08-06 09:30:00-04:00,711.9000244140625,716.3300170898438,708.0,709.7899780273438,3385159
2021-08-06 10:30:00-04:00,709.8099975585938,710.9299926757812,697.6300048828125,703.5211181640625,3863940
2021-08-06 11:30:00-04:00,703.3499755859375,705.3200073242188,700.6699829101562,704.524169921875,1680626
2021-08-06 12:30:00-04:00,704.4747924804688,704.6799926757812,700.6799926757812,701.530029296875,1297605
2021-08-06 13:30:00-04:00,701.6799926757812,702.22998046875,699.0,700.25,1292211
2021-08-06 14:30:00-04:00,700.2899780273438,701.739990234375,699.2600708007812,699.4099731445312,1320159
2021-08-06 15:30:00-04:00,699.4500122070312,700.3800048828125,698.0294189453125,698.8900146484375,1681079
2021-08-06 16:00:00-04:00,698.91,699.13,698.0,698.5,0
2021-08-06 17:00:00-04:00,698.37,734.4307,656.0727,697.85,0
2021-08-06 18:00:00-04:00,697.94,698.0,697.75,697.86,0
2021-08-06 19:00:00-04:00,697.97,697.98,696.69,697.0,0
2021-08-09 04:00:00-04:00,708.0,710.2,706.0,707.64,0
2021-08-09 05:00:00-04:00,707.64,708.55,706.58,707.48,0
2021-08-09 06:00:00-04:00,707.45,708.07,704.62,707.35,0
2021-08-09 07:00:00-04:00,707.35,711.75,705.52,710.27,0
2021-08-09 08:00:00-04:00,710.34,711.88,699.1,709.26,0
2021-08-09 09:00:00-04:00,709.39,710.94,708.26,710.0,0
2021-08-09 09:30:00-04:00,709.9559936523438,719.030029296875,705.1300048828125,714.4306030273438,6512720
2021-08-09 10:30:00-04:00,714.4099731445312,716.1799926757812,711.156005859375,715.5,2027564
2021-08-09 11:30:00-04:00,715.4199829101562,715.669921875,712.6900024414062,715.3599853515625,981230
2021-08-09 12:30:00-04:00,715.25,717.6998901367188,714.5,715.760009765625,1113962
2021-08-09 13:30:00-04:00,715.7000732421875,716.7899780273438,712.2999877929688,713.1699829101562,1033278
2021-08-09 14:30:00-04:00,713.1599731445312,716.0999755859375,713.127685546875,714.8300170898438,973493
2021-08-09 15:30:00-04:00,714.7802734375,715.4000244140625,712.77001953125,713.72998046875,1054956
2021-08-09 16:00:00-04:00,713.76,714.3097,712.51,712.89,0
2021-08-09 17:00:00-04:00,712.705,754.534,692.4981,713.63,0
2021-08-09 18:00:00-04:00,713.66,714.0,713.01,713.7,0
2021-08-09 19:00:00-04:00,713.93,713.93,713.2,713.68,0
2021-08-10 04:00:00-04:00,713.95,715.9,705.6,708.5,0
2021-08-10 05:00:00-04:00,708.5,709.32,706.0,708.01,0
2021-08-10 06:00:00-04:00,708.13,710.5,707.5,709.2,0
2021-08-10 07:00:00-04:00,709.2,714.49,708.12,712.0,0
2021-08-10 08:00:00-04:00,712.0,715.0,709.4,712.8,0
2021-08-10 09:00:00-04:00,712.5,713.0,711.27,712.6,0
2021-08-10 09:30:00-04:00,713.989990234375,714.0097045898438,701.8800048828125,706.0750122070312,4111921
2021-08-10 10:30:00-04:00,706.094970703125,707.9199829101562,704.9400024414062,706.8681030273438,2124918
2021-08-10 11:30:00-04:00,706.6500854492188,716.5900268554688,706.3200073242188,715.3200073242188,2226517
2021-08-10 12:30:00-04:00,715.3920288085938,716.010009765625,712.239990234375,712.8629150390625,1224520
2021-08-10 13:30:00-04:00,712.8200073242188,713.97900390625,708.1099853515625,709.6525268554688,1166166
2021-08-10 14:30:00-04:00,709.6699829101562,711.219970703125,708.6500854492188,710.9199829101562,778119
2021-08-10 15:30:00-04:00,710.9000244140625,711.5499877929688,709.3699951171875,709.989990234375,833781
2021-08-10 16:00:00-04:00,709.99,710.4758,708.0,708.755,0
2021-08-10 17:00:00-04:00,708.755,724.1807,660.79,709.4,0
2021-08-10 18:00:00-04:00,709.25,709.45,708.65,709.0,0
2021-08-10 19:00:00-04:00,708.99,710.8601,707.3301,708.3,0
2021-08-11 04:00:00-04:00,708.5,710.0,706.0,707.8,0
2021-08-11 05:00:00-04:00,707.01,707.99,706.1,706.91,0
2021-08-11 06:00:00-04:00,706.89,709.03,706.75,707.95,0
2021-08-11 07:00:00-04:00,708.08,709.78,707.5,708.3,0
2021-08-11 08:00:00-04:00,708.39,709.78,707.01,707.37,0
2021-08-11 09:00:00-04:00,707.5,714.91,707.35,713.79,0
2021-08-11 09:30:00-04:00,712.7100219726562,715.1799926757812,706.4500122070312,710.7349853515625,2903436
2021-08-11 10:30:00-04:00,711.0499877929688,712.4600219726562,704.5,707.0599975585938,1710264
2021-08-11 11:30:00-04:00,707.0449829101562,708.4099731445312,704.2100219726562,706.0800170898438,1224012
2021-08-11 12:30:00-04:00,706.094970703125,708.6500244140625,705.3699951171875,708.10498046875,783250
2021-08-11 13:30:00-04:00,708.0999755859375,708.8200073242188,705.8549194335938,707.9550170898438,720404
2021-08-11 14:30:00-04:00,707.885009765625,710.5999755859375,707.8599853515625,708.8466796875,1182931
2021-08-11 15:30:00-04:00,708.8499755859375,709.2999877929688,706.9299926757812,707.8400268554688,775027
2021-08-11 16:00:00-04:00,707.78,708.0,706.5,707.075,0
2021-08-11 17:00:00-04:00,707.075,707.82,667.8173,706.565,0
2021-08-11 18:00:00-04:00,706.75,706.95,706.4,706.6,0
2021-08-11 19:00:00-04:00,706.5,707.41,706.48,707.41,0
2021-08-12 04:00:00-04:00,707.41,708.97,705.13,705.9,0
2021-08-12 05:00:00-04:00,705.87,707.19,705.3,707.02,0
2021-08-12 06:00:00-04:00,707.02,707.5,706.18,706.88,0
2021-08-12 07:00:00-04:00,706.88,709.5,705.5,709.22,0
2021-08-12 08:00:00-04:00,709.18,710.83,707.5,709.67,0
2021-08-12 09:00:00-04:00,709.09,709.57,705.5,705.86,0
2021-08-12 09:30:00-04:00,706.9400024414062,707.530029296875,699.4000244140625,705.1699829101562,3522035
2021-08-12 10:30:00-04:00,705.3400268554688,711.5900268554688,705.2000122070312,707.8350219726562,2254321
2021-08-12 11:30:00-04:00,707.8200073242188,722.7999877929688,707.7000122070312,716.8400268554688,4633005
2021-08-12 12:30:00-04:00,716.9400024414062,719.2999877929688,715.0599975585938,717.0499877929688,1843851
2021-08-12 13:30:00-04:00,717.0999755859375,720.5,716.2000732421875,719.489990234375,1447345
2021-08-12 14:30:00-04:00,719.4099731445312,720.5700073242188,716.5800170898438,717.8400268554688,1219678
2021-08-12 15:30:00-04:00,717.7999877929688,722.6199951171875,717.530029296875,722.1983032226562,1938416
2021-08-12 16:00:00-04:00,722.25,726.5,720.2779,723.805,0
2021-08-12 17:00:00-04:00,723.61,724.0,697.3303,721.9,0
2021-08-12 18:00:00-04:00,721.9,721.95,719.95,720.42,0
2021-08-12 19:00:00-04:00,720.42,720.99,720.0,720.4,0
2021-08-13 04:00:00-04:00,719.91,726.75,719.91,725.31,0
2021-08-13 05:00:00-04:00,725.2,725.71,723.9,724.47,0
2021-08-13 06:00:00-04:00,724.24,724.65,723.6,723.81,0
2021-08-13 07:00:00-04:00,723.81,724.89,722.01,723.16,0
2021-08-13 08:00:00-04:00,723.15,724.9,720.65,721.38,0
2021-08-13 09:00:00-04:00,721.38,722.8,721.1,722.4,0
2021-08-13 09:30:00-04:00,724.6099853515625,729.9000244140625,718.7150268554688,719.9199829101562,6755689
2021-08-13 10:30:00-04:00,719.9400024414062,720.1500244140625,715.5499877929688,716.4161987304688,2349021
2021-08-13 11:30:00-04:00,716.3400268554688,719.7999877929688,715.1099853515625,719.1599731445312,1653643
2021-08-13 12:30:00-04:00,719.1900024414062,720.4000244140625,718.0900268554688,718.9500122070312,1134470
2021-08-13 13:30:00-04:00,719.0150146484375,720.510009765625,717.9199829101562,718.9700927734375,1009037
2021-08-13 14:30:00-04:00,719.0349731445312,719.0438232421875,714.3400268554688,716.0582885742188,1358546
2021-08-13 15:30:00-04:00,716.030029296875,717.469970703125,715.4000244140625,717.280029296875,1087736
2021-08-13 16:00:00-04:00,717.17,718.614,715.75,716.22,0
2021-08-13 17:00:00-04:00,716.09,743.3,716.09,716.425,0
2021-08-13 18:00:00-04:00,716.5,717.17,716.04,716.09,0
2021-08-13 19:00:00-04:00,716.1,716.75,715.8,716.75,0
2021-08-16 04:00:00-04:00,716.72,716.72,712.68,713.63,0
2021-08-16 05:00:00-04:00,713.78,716.13,712.31,712.88,0
2021-08-16 06:00:00-04:00,712.88,713.0,709.0,711.05,0
2021-08-16 07:00:00-04:00,710.62,715.0,710.51,714.63,0
2021-08-16 08:00:00-04:00,714.55,717.17,700.16,706.55,0
2021-08-16 09:00:00-04:00,706.02,707.4,702.5,705.6,0
2021-08-16 09:30:00-04:00,704.8800048828125,705.4144287109375,679.681884765625,681.5850219726562,8862784
2021-08-16 10:30:00-04:00,681.52001953125,685.5900268554688,676.4000244140625,680.72998046875,3669842
2021-08-16 11:30:00-04:00,680.8900146484375,686.6400146484375,680.76220703125,681.7000122070312,2361904
2021-08-16 12:30:00-04:00,681.7150268554688,682.5499877929688,680.0,681.1699829101562,1481444
2021-08-16 13:30:00-04:00,681.2899780273438,688.4776000976562,680.6199951171875,685.0499877929688,1944373
2021-08-16 14:30:00-04:00,684.9000244140625,688.1699829101562,683.010009765625,686.8800048828125,1670164
2021-08-16 15:30:00-04:00,686.8400268554688,686.9398803710938,682.1600952148438,686.1500244140625,1706153
2021-08-16 16:00:00-04:00,686.17,686.80597,684.0,684.51,0
2021-08-16 17:00:00-04:00,684.75,686.17,643.38,684.89,0
2021-08-16 18:00:00-04:00,684.88,685.44,681.1101,684.9,0
2021-08-16 19:00:00-04:00,684.86,684.93,681.25,682.0,0
2021-08-17 04:00:00-04:00,682.27,689.89,673.57,674.93,0
2021-08-17 05:00:00-04:00,674.75,676.79,672.0,676.27,0
2021-08-17 06:00:00-04:00,676.13,676.45,673.7,676.24,0
2021-08-17 07:00:00-04:00,676.44,677.5,674.17,674.57,0
2021-08-17 08:00:00-04:00,674.73,677.4,672.0,672.08,0
2021-08-17 09:00:00-04:00,672.18,686.17,670.24,670.87,0
2021-08-17 09:30:00-04:00,670.284912109375,674.5800170898438,661.22998046875,667.0941772460938,6437572
2021-08-17 10:30:00-04:00,667.0809936523438,670.8422241210938,660.1099853515625,660.1099853515625,2918038
2021-08-17 11:30:00-04:00,660.1099853515625,661.7999877929688,655.2100830078125,658.96728515625,2658037
2021-08-17 12:30:00-04:00,658.7996215820312,659.469970703125,651.7000122070312,655.3800048828125,3253812
2021-08-17 13:30:00-04:00,655.3800048828125,659.7999877929688,648.8400268554688,655.6500244140625,2908715
2021-08-17 14:30:00-04:00,655.739990234375,662.7299194335938,653.3900146484375,661.5180053710938,2414892
2021-08-17 15:30:00-04:00,661.6298828125,666.8400268554688,660.5296020507812,665.8599853515625,1920622
2021-08-17 16:00:00-04:00,665.96,666.1,662.01,663.595,0
2021-08-17 17:00:00-04:00,663.595,665.71,621.384,663.375,0
2021-08-17 18:00:00-04:00,663.38,664.99,663.29,664.7,0
2021-08-17 19:00:00-04:00,664.7,665.0,662.0,663.2,0
2021-08-18 04:00:00-04:00,666.6,671.9,666.36,669.53,0
2021-08-18 05:00:00-04:00,669.45,673.7,668.33,672.38,0
2021-08-18 06:00:00-04:00,672.38,673.94,670.1,670.14,0
2021-08-18 07:00:00-04:00,670.75,674.51,670.1,673.37,0
2021-08-18 08:00:00-04:00,673.29,674.65,671.2,672.55,0
2021-08-18 09:00:00-04:00,672.87,673.0,665.4703,670.7,0
2021-08-18 09:30:00-04:00,670.1300048828125,688.669921875,669.52001953125,687.6832275390625,6386503
2021-08-18 10:30:00-04:00,687.6400146484375,693.8098754882812,687.1823120117188,689.989990234375,3444203
2021-08-18 11:30:00-04:00,689.1599731445312,693.219970703125,686.5700073242188,691.2374267578125,1954173
2021-08-18 12:30:00-04:00,691.25,693.8300170898438,688.2406005859375,689.19921875,1438797
2021-08-18 13:30:00-04:00,689.1699829101562,693.1998901367188,684.719970703125,691.0054931640625,1763382
2021-08-18 14:30:00-04:00,691.1217041015625,695.77001953125,690.739990234375,691.7249755859375,2180096
2021-08-18 15:30:00-04:00,691.6400146484375,692.8499755859375,688.1699829101562,689.2899780273438,1838956
2021-08-18 16:00:00-04:00,689.29,690.5013,682.1,684.98,0
2021-08-18 17:00:00-04:00,684.88,692.8967,645.574,684.655,0
2021-08-18 18:00:00-04:00,684.8,684.9,683.0,683.85,0
2021-08-18 19:00:00-04:00,683.65,685.5,683.13,685.2,0
2021-08-19 04:00:00-04:00,678.45,681.53,672.35,673.26,0
2021-08-19 05:00:00-04:00,673.22,675.0,670.35,673.3,0
2021-08-19 06:00:00-04:00,673.22,679.0,672.61,675.5,0
2021-08-19 07:00:00-04:00,675.5,680.79,674.01,677.45,0
2021-08-19 08:00:00-04:00,677.84,681.0,676.74,678.0,0
2021-08-19 09:00:00-04:00,678.0,688.99,675.0,681.0,0
2021-08-19 09:30:00-04:00,682.0,686.5499877929688,673.0,677.6599731445312,4920901
2021-08-19 10:30:00-04:00,677.7999877929688,680.489990234375,674.8499755859375,677.9569702148438,2022752
2021-08-19 11:30:00-04:00,678.030029296875,681.0,676.5,677.3447265625,1339122
2021-08-19 12:30:00-04:00,677.3499755859375,680.0599975585938,676.9500122070312,678.219970703125,838019
2021-08-19 13:30:00-04:00,678.5700073242188,678.5700073242188,670.3699951171875,670.6799926757812,1384151
2021-08-19 14:30:00-04:00,670.6300048828125,676.4683837890625,667.5900268554688,676.0,1775293
2021-08-19 15:30:00-04:00,676.1199951171875,677.27001953125,671.72998046875,673.469970703125,1220577
2021-08-19 16:00:00-04:00,673.47,674.98,672.06,673.58,0
2021-08-19 17:00:00-04:00,673.63,687.31,650.2275,673.84,0
2021-08-19 18:00:00-04:00,673.72,673.9,672.01,672.35,0
2021-08-19 19:00:00-04:00,672.28,673.25,672.0,673.0,0
2021-08-20 04:00:00-04:00,673.41,679.82,670.0,674.1,0
2021-08-20 05:00:00-04:00,674.59,676.73,674.0,676.2,0
2021-08-20 06:00:00-04:00,676.16,678.27,675.09,675.72,0
2021-08-20 07:00:00-04:00,675.87,678.84,675.21,678.5,0
2021-08-20 08:00:00-04:00,678.5,686.25,675.1,685.1,0
2021-08-20 09:00:00-04:00,685.02,687.49,673.47,683.95,0
2021-08-20 09:30:00-04:00,685.0,692.1298828125,676.9000244140625,677.5399169921875,5489472
2021-08-20 10:30:00-04:00,677.5250244140625,679.2349853515625,673.7000122070312,676.1699829101562,2106926
2021-08-20 11:30:00-04:00,676.1649780273438,680.0,674.3800048828125,677.3699951171875,1805590
2021-08-20 12:30:00-04:00,677.3599853515625,678.510009765625,676.1500244140625,677.5,898412
2021-08-20 13:30:00-04:00,677.5800170898438,679.0800170898438,674.9199829101562,678.0798950195312,996060
2021-08-20 14:30:00-04:00,678.0001220703125,681.5499877929688,677.469970703125,679.739990234375,1395860
2021-08-20 15:30:00-04:00,679.72998046875,681.1199951171875,679.6849975585938,680.0999755859375,1260847
2021-08-20 16:00:00-04:00,680.09,680.4,678.3427,679.95,0
2021-08-20 17:00:00-04:00,679.99,706.3585,644.9397,680.11,0
2021-08-20 18:00:00-04:00,680.2,680.88,679.7,680.0,0
2021-08-20 19:00:00-04:00,680.19,680.49,679.7,680.3,0
2021-08-23 04:00:00-04:00,683.58,688.4,682.12,687.95,0
2021-08-23 05:00:00-04:00,687.9,688.53,686.02,686.63,0
2021-08-23 06:00:00-04:00,686.25,686.9,684.87,685.31,0
2021-08-23 07:00:00-04:00,685.73,687.17,684.5,685.17,0
2021-08-23 08:00:00-04:00,685.24,687.77,680.26,686.65,0
2021-08-23 09:00:00-04:00,686.65,687.0,685.01,685.34,0
2021-08-23 09:30:00-04:00,684.5,704.70849609375,680.75048828125,702.75,6427315
2021-08-23 10:30:00-04:00,702.6599731445312,706.77001953125,701.0399780273438,704.969970703125,3395207
2021-08-23 11:30:00-04:00,704.97998046875,710.8599853515625,704.0700073242188,707.72998046875,2952408
